19158	18049	3.0
19158	18049	3.0
19158	9500	19.0
19158	1752	3.0
19158	12833	4.0
19158	8454	4.0
19158	6228	3.0
19158	10957	3.0
342	18879	1.0
342	12695	4.0
342	9743	1.0
343	12419	1.0
343	9144	1.0
343	9144	1.0
3997	13759	1.0
3995	5390	3.0
3995	5390	3.0
3995	15231	1.0
3995	7539	1.0
3995	8612	5.5
3995	8612	5.5
3995	12350	2.0
3995	12350	2.0
3995	3645	2.0
19151	18691	1.0
19151	2380	2.0
19151	17693	1.0
19151	858	1.0
19150	13045	1.0
18247	19079	1.0
18247	19079	1.0
18247	11194	1.0
18247	8285	1.0
18247	15123	6.0
18247	15123	6.0
18247	15927	9.0
18247	20861	3.0
18247	20861	3.0
18247	8428	3.0
18247	9343	6.0
18247	7226	1.0
18247	17146	1.0
18247	2820	3.0
18247	11222	1.0
18247	6080	2.0
18247	14458	15.5
18247	14458	15.5
18247	16956	2.0
18247	2137	1.0
18247	12373	1.0
18247	10851	6.0
18247	10537	2.0
18247	14531	9.0
18247	16804	1.0
18247	16171	2.0
18247	8908	1.0
18247	6228	1.0
18247	12737	14.0
18247	12737	14.0
18247	502	3.0
18247	12152	3.0
18247	12152	3.0
18247	13383	1.0
18247	4550	1.0
18247	5357	7.0
18247	5067	2.0
18247	12492	6.0
18247	12492	6.0
18247	19924	1.0
18247	9904	1.0
18247	11121	1.0
18247	20570	7.5
18247	20570	7.5
18247	12828	7.0
18247	13379	1.0
18247	10379	1.0
18247	9983	1.0
18247	17806	12.0
18247	3783	12.0
18247	3560	2.0
18247	1646	1.0
18247	2231	3.0
18247	19385	1.0
18247	10773	6.0
18247	10773	6.0
18247	20138	3.0
18247	8454	1.0
18247	11846	1.0
18247	20263	2.0
18247	11328	1.0
19377	10151	1.0
19377	5832	1.0
19377	2544	4.0
19377	15252	4.0
19377	15252	4.0
19377	17377	3.0
19377	17377	3.0
19377	19519	1.0
19377	3484	2.0
19377	13093	1.0
19377	13097	2.0
19377	1562	1.0
19377	18384	2.0
19377	5490	4.0
19377	222	1.0
19377	6052	1.0
16672	18104	1.0
13025	12455	1.0
13025	11938	1.0
13025	2266	1.0
13025	2544	1.0
16677	1420	1.0
16677	13594	2.0
16677	8757	1.0
16677	4886	2.0
16677	74	1.0
16677	4863	3.0
16677	4863	3.0
16677	20776	1.0
6357	4440	9.0
16679	6253	11.0
16679	18287	3.0
16679	12216	1.0
16679	18954	2.0
19717	13791	9.5
19717	13791	9.5
19717	2475	1.0
19717	2475	1.0
19717	16742	1.0
19717	16742	1.0
19717	15123	1.0
19717	15123	1.0
19717	10167	4.0
19717	10167	4.0
19717	6812	1.0
19717	19385	2.0
19717	15660	1.0
19717	15660	1.0
19717	14613	2.0
19717	14613	2.0
19717	12737	4.0
19717	4047	1.0
19717	19079	1.0
19717	19079	1.0
19717	7070	3.0
19717	7070	3.0
19717	16804	1.0
19717	2380	1.0
19717	8594	1.0
19717	4499	6.0
19717	4499	6.0
19717	2709	9.0
19717	2709	9.0
19717	13291	1.0
19717	20514	9.0
19717	20514	9.0
19717	4918	1.0
19717	2573	1.0
19717	2573	1.0
19717	10773	1.0
19717	10773	1.0
19717	2021	1.0
19806	8252	1.0
967	16313	1.0
1158	1393	1.0
820	20097	1.0
6151	14134	1.0
3688	5550	3.0
6156	579	1.0
6156	15381	1.0
6156	11273	1.0
6156	21082	1.0
6156	5475	1.0
6156	12850	1.0
6156	16195	1.0
6156	14535	1.0
6156	2179	1.0
6156	7530	9.0
6156	20726	1.0
6156	6617	1.0
6156	12706	1.0
6156	13291	3.0
6156	13900	1.0
6156	9171	1.0
6156	5832	2.0
6156	2159	1.0
6156	17302	1.0
6156	6059	1.0
6156	18908	2.0
6156	6253	2.0
12706	14852	3.0
12706	19240	1.0
12706	15900	1.0
12706	8290	1.0
12706	14450	1.0
12706	10254	1.0
12706	19293	3.0
12706	2058	1.0
12706	3346	1.0
12706	1408	7.5
12706	1408	7.5
12706	1533	1.0
12706	10838	5.5
12706	10838	5.5
12706	2648	2.5
12706	2648	2.5
12706	8375	1.0
12706	2444	1.0
12706	3783	1.0
12706	5143	1.0
12706	17375	2.0
12706	12608	1.0
12706	533	1.0
12706	9029	1.0
12706	3933	1.0
12706	4440	2.0
12706	20046	3.5
12706	20046	3.5
12706	13702	1.0
12706	4917	2.0
12706	3440	2.0
12706	2143	5.0
12706	2143	5.0
12706	8918	1.0
12706	18926	1.0
6158	7069	4.0
6158	262	2.0
6158	11351	1.0
6158	11351	1.0
6158	1549	9.0
6158	11622	2.0
6158	11294	1.0
6158	16167	4.0
6158	91	1.0
6158	91	1.0
6158	7675	1.0
6158	3178	4.0
12708	18049	1.0
12708	15690	1.0
12708	6815	2.0
12708	3790	1.0
12708	3790	1.0
12708	8118	1.0
19714	15014	1.0
12102	13189	1.5
12102	13189	1.5
4732	9615	1.0
4732	3139	1.0
4732	1035	1.0
4733	15609	2.0
4733	18049	2.0
4733	3861	5.0
4733	3861	5.0
4733	4120	1.5
4733	4120	1.5
4733	14699	2.0
4733	14699	2.0
4733	15621	1.5
4733	15621	1.5
4733	15403	1.0
4733	2261	1.0
13298	6566	16.0
13600	13990	2.0
13600	5832	1.0
13600	2849	1.0
13600	1190	1.0
13600	10087	1.0
13600	15860	1.0
13600	15860	1.0
13600	1500	1.0
13600	2266	3.0
13600	19147	1.0
13600	20811	1.0
13600	20811	1.0
13600	6690	3.0
13600	6690	3.0
13600	10945	2.0
13600	10945	2.0
13600	9687	2.0
13600	9687	2.0
13607	9070	1.0
13607	20686	1.0
13607	19945	2.0
13607	1408	1.0
13607	14450	1.0
13607	8319	1.0
13607	17059	1.0
6793	19468	1.0
10961	13653	3.0
13604	5030	1.0
2316	10167	1.0
2316	13291	1.0
2316	18752	1.0
2316	20758	2.0
2316	20758	2.0
2313	18384	1.0
6798	17869	2.0
6798	850	1.0
6798	850	1.0
6798	7645	3.0
6798	13299	2.0
6798	9721	1.0
6798	6653	1.0
6798	15037	1.0
6798	7312	6.0
6798	7312	6.0
6798	18287	2.0
6798	12544	5.0
6798	11780	7.0
6798	11780	7.0
6798	12044	3.0
6798	13817	2.0
6798	6679	2.0
6798	6679	2.0
6798	6861	5.0
6798	6861	5.0
6798	5913	1.0
10968	18954	1.5
10968	18954	1.5
10968	15900	1.0
10968	15687	1.0
10968	13274	2.5
10968	13274	2.5
10968	12828	1.0
10968	13300	1.5
10968	13300	1.5
10968	297	1.0
10968	162	1.0
10968	6845	2.0
5854	12419	1.0
5854	2475	2.0
5854	11946	3.0
5854	8400	1.0
5854	20471	4.0
5854	1752	7.0
6297	3798	1.0
6720	14059	1.0
6720	1683	2.0
6720	658	1.0
6720	5910	1.0
19595	13274	1.0
4830	9256	1.0
4830	15841	3.0
4830	8418	1.0
2641	6141	1.0
2641	6845	1.0
297	8749	3.0
297	569	1.0
297	3719	3.0
297	5030	1.0
297	7819	20.0
297	7819	20.0
297	5216	2.0
297	20138	15.0
297	17806	16.0
297	20686	3.0
297	15667	1.0
297	8406	1.0
297	13205	1.0
297	9070	3.0
297	18954	2.0
297	1714	2.0
297	18698	8.0
297	3346	1.0
297	7151	1.0
297	10435	1.0
297	19571	2.0
297	4966	2.0
297	16008	6.0
297	8652	1.0
297	2502	2.0
297	13046	3.0
297	17116	1.0
297	10150	3.0
297	1097	1.0
297	19924	47.0
297	10255	1.0
297	15738	9.0
297	17614	1.0
297	690	2.0
297	13722	1.0
297	8454	2.0
297	5991	1.0
297	14333	3.0
297	17879	12.0
297	1213	4.0
297	5832	7.0
297	4701	2.0
297	9193	1.0
297	11513	1.0
297	10957	1.0
297	10773	1.0
297	10773	1.0
5858	10167	2.0
5858	1646	2.0
5858	15123	3.0
5858	14613	1.0
5858	10704	1.0
5859	10167	2.0
5859	10167	2.0
5859	2083	1.0
5859	1595	1.0
5859	12828	2.0
5859	5550	1.0
5859	7973	3.0
5859	7973	3.0
21101	14111	1.0
21101	9109	1.0
21101	2598	1.0
21101	1127	2.0
21101	13653	1.0
21101	8687	4.0
21101	8687	4.0
21101	20776	1.0
21101	13548	1.0
21101	2544	3.0
21101	18879	1.0
21101	13759	7.5
21101	13759	7.5
21101	13675	1.0
21101	2380	1.0
21101	6220	1.0
21101	19764	1.0
21101	2686	1.0
21101	8652	1.0
21101	2266	1.0
21101	10957	2.0
21101	10408	1.0
21101	10727	1.0
21101	16045	1.0
21101	12828	1.0
21101	6228	1.0
21101	4838	5.0
21101	5832	3.0
21101	13225	1.0
21101	11255	1.0
21101	1752	1.0
21101	3195	1.0
21101	4584	1.0
21101	17323	1.0
17656	14242	1.0
17656	2475	1.0
17656	12828	1.0
4789	12850	1.0
4789	12865	1.0
4789	17205	1.0
21107	18908	1.0
21107	18908	1.0
17658	6815	1.0
16492	18863	1.0
16492	18954	2.0
16492	15881	1.0
16492	9500	1.0
16492	10314	1.0
16492	12833	1.0
16492	1893	1.0
19971	15403	3.0
19971	13291	2.0
19971	18908	2.0
19971	18908	2.0
19971	15621	1.0
13547	12419	1.0
13547	6300	1.0
13547	6300	1.0
13547	6607	1.0
13540	15369	1.0
13540	2179	1.0
16708	4110	2.0
276	20125	1.0
276	20072	1.0
276	7807	1.0
276	16818	1.0
276	3840	1.0
276	8613	1.0
276	9436	1.0
276	7824	1.0
19974	20166	4.0
19974	19012	3.0
19974	12475	9.0
19974	16746	1.0
19974	8206	5.0
19974	18049	1.0
19974	3861	1.0
19974	6815	2.0
19974	20711	1.0
19974	1255	1.0
19974	6734	1.0
19974	16804	1.0
19974	8914	2.0
19974	7470	1.0
19974	2958	4.0
19974	10957	2.0
19974	5481	1.0
19974	18908	1.0
17383	18287	1.0
16707	3392	1.0
16707	3392	1.0
16707	428	1.0
16707	4088	1.0
16707	6294	1.0
16707	14531	1.0
16707	14531	1.0
16707	10773	1.0
16707	10773	1.0
16707	4047	1.0
16707	4047	1.0
16707	11793	1.0
16707	10513	1.0
16707	20514	1.0
16707	20514	1.0
13451	8454	2.0
13548	1086	1.0
13548	14111	1.0
13548	15900	1.0
13548	15900	1.0
13548	14852	2.0
13548	2598	1.0
13548	12956	1.0
13548	12956	1.0
13548	12423	1.0
13548	14450	1.0
13548	15660	1.0
13548	15660	1.0
13548	9871	3.0
13548	20471	1.0
13548	20471	1.0
13548	19139	2.0
13548	19139	2.0
13548	2544	3.5
13548	2544	3.5
13548	3790	1.0
13548	16804	1.0
13548	9400	1.5
13548	9400	1.5
13548	11624	2.0
13548	17098	1.0
13548	12737	1.0
13548	1752	1.0
13548	10741	1.0
13548	15849	2.0
13548	15849	2.0
13548	351	1.0
13548	2640	1.0
13548	18049	3.0
13548	20703	1.0
13548	12828	1.0
13548	11897	1.0
13548	11897	1.0
13548	11573	2.0
13548	2210	3.0
13548	2210	3.0
13548	18686	2.0
13548	18954	1.0
13548	2129	1.0
13548	2129	1.0
13548	3242	1.0
13548	20228	1.0
13548	12414	1.0
13548	8914	4.0
13548	10713	2.0
13548	10713	2.0
13548	6253	3.0
13548	11843	1.0
13548	9557	2.0
13549	18752	2.0
14025	2529	1.0
4660	7530	1.0
6728	10253	1.0
6728	11897	1.0
6728	1752	3.0
13097	5550	1.0
13097	1562	3.0
1155	10949	1.0
1155	13967	1.0
8209	14733	2.0
8209	20471	2.0
8209	12828	1.0
8209	15687	2.0
8209	8454	1.0
7991	1050	1.0
7991	3783	1.0
7991	10852	2.0
7991	19612	5.0
7991	8454	2.0
7991	12828	4.0
7991	6253	2.0
7991	13501	1.0
7991	13501	1.0
7991	6228	1.0
12012	12833	1.0
12012	12833	1.0
12012	11938	1.0
16381	14428	1.0
16381	12092	1.0
16381	12092	1.0
8206	12419	2.0
8206	2179	16.0
8206	6566	1.0
8206	20166	1.0
8206	12828	5.0
8206	12782	5.0
19575	15900	1.0
16385	7925	1.0
16385	17223	1.0
16384	8729	2.0
16384	18287	1.0
16384	18954	1.0
16384	13817	1.0
19571	7530	1.0
19571	18954	1.0
19570	12745	5.0
19570	10085	1.0
19570	20713	1.0
19570	16106	1.0
19570	16479	3.0
19570	1819	1.0
19570	10268	1.0
19570	1683	1.0
19570	6038	1.0
19570	17343	1.0
19570	9167	1.0
19570	12288	1.0
7881	10504	1.0
11638	3121	1.0
11638	18090	2.0
11638	20505	1.0
11638	18954	1.0
11638	5769	1.0
11638	5769	1.0
2260	5832	1.0
2261	626	1.0
2261	15900	1.0
2261	15900	1.0
2261	11946	1.0
2261	11946	1.0
2261	980	1.0
2261	1315	1.0
2261	2434	1.0
2261	2434	1.0
2261	12634	1.0
2261	8277	1.0
2261	8277	1.0
2261	1905	1.0
2261	1905	1.0
2261	12193	1.0
2261	12193	1.0
2261	14037	1.0
2261	18954	1.0
2261	2544	1.0
2261	17083	1.0
2261	4088	1.0
2261	18425	1.0
2261	11852	1.0
2261	11852	1.0
2261	1509	1.0
2261	10741	1.0
2261	569	1.0
2261	569	1.0
2261	777	1.0
2261	19924	2.0
2261	8169	1.0
2261	15469	1.0
2261	12373	2.0
2261	12707	1.0
2261	12707	1.0
2261	9393	1.0
2261	7819	1.0
2261	13594	1.0
2261	5832	3.0
2261	5832	3.0
2261	8082	1.0
2261	6557	1.0
2261	11351	2.5
2261	11351	2.5
2261	4400	1.0
2261	20189	1.0
2261	1683	18.5
2261	1683	18.5
2261	9967	1.0
2261	9967	1.0
2261	8666	1.0
2261	8666	1.0
2261	2793	1.0
2261	2793	1.0
2261	359	1.0
2266	19267	5.0
2266	9070	1.0
2266	20178	1.0
2266	18090	1.0
2266	12833	1.0
2266	12771	4.0
2266	138	3.0
2266	18006	2.0
2266	10515	2.0
2266	5587	1.0
2266	16844	1.0
2266	18954	2.0
2266	18954	2.0
2266	2849	4.0
2266	2849	4.0
2266	3790	1.0
2266	1549	1.0
2266	1549	1.0
2266	6323	1.0
2266	17274	1.0
2266	8650	1.0
2266	1677	1.0
2266	10957	1.0
2266	20609	1.0
2266	8229	1.0
2266	19442	1.0
2266	12092	1.0
2266	20166	1.0
2266	20166	1.0
2266	16190	1.0
2266	13413	1.0
2266	9822	1.0
2266	18686	1.0
2266	10114	2.5
2266	10114	2.5
2266	6845	2.5
2266	6845	2.5
2266	14506	2.0
2266	6566	1.0
2266	6566	1.0
2266	20686	1.0
2266	20686	1.0
2266	7526	1.0
2266	419	1.0
2266	702	1.0
2266	10534	1.0
2266	14117	1.0
2266	707	2.0
2266	15621	2.0
2266	19879	2.0
2266	20423	1.0
2266	7977	1.0
2266	2308	1.5
2266	2308	1.5
2266	13990	1.0
2266	6784	1.0
2266	13752	1.0
2266	11351	2.0
2266	5258	1.0
2266	4414	1.0
2266	13300	1.0
2266	13300	1.0
2266	11938	1.0
2266	3667	1.0
2266	20534	4.0
2266	15881	1.0
2266	15881	1.0
2266	14230	4.5
2266	14230	4.5
2266	15738	1.0
2266	14440	1.0
2266	4110	1.0
2266	19964	1.0
2266	17130	1.0
2266	9646	1.0
2266	10549	3.0
2266	4447	1.0
2266	20225	1.0
2266	16811	1.0
2266	12004	1.0
2266	11513	1.0
2266	18746	3.5
2266	18746	3.5
2266	4798	2.0
2266	1109	1.0
2266	9557	1.0
2266	12401	1.0
2266	18058	1.0
2266	10553	2.0
2266	10253	1.0
2266	11349	1.5
2266	11349	1.5
2266	17722	1.0
2266	9325	1.0
2266	11897	1.0
2266	6679	2.0
2266	7495	2.0
2266	736	1.0
2266	3087	1.0
2266	4440	1.0
2266	3075	8.0
2266	3075	8.0
2266	10565	1.0
2266	4863	2.0
2266	12105	1.0
2266	12477	1.0
2266	1188	1.0
2266	10921	1.0
2266	6697	1.0
2266	4420	2.0
2266	11434	1.0
2266	2104	1.0
2266	17065	1.0
2266	9109	2.0
2266	9109	2.0
2266	17614	1.0
2266	12814	1.0
2266	13653	1.0
2266	6894	1.0
2266	14240	1.0
2266	20019	1.0
2266	13817	2.5
2266	13817	2.5
2266	13188	3.0
2266	6550	1.0
2266	13589	1.0
2266	13589	1.0
2266	10087	1.0
2266	9958	1.0
2266	1440	2.0
2266	6228	1.0
2266	10931	1.0
2266	20384	1.0
2266	9607	11.0
2266	9607	11.0
2266	1859	1.0
2266	16045	9.5
2266	16045	9.5
2266	6734	2.0
2266	6734	2.0
2266	12419	1.0
2266	12419	1.0
2266	14767	1.0
2266	14767	1.0
2266	2129	1.0
2266	8480	1.0
2266	13274	1.0
2266	1190	1.0
2266	1190	1.0
2267	20776	2.0
6058	6845	1.0
17030	20384	2.0
17030	20384	2.0
17030	15168	1.0
17030	10130	1.0
17030	19265	2.0
17030	19265	2.0
17030	1601	1.0
17030	11351	2.0
17030	11273	2.0
17030	11273	2.0
17030	5033	2.0
17030	5033	2.0
17030	17205	3.0
17030	231	1.0
17030	9884	2.0
17030	6607	1.0
17030	91	1.0
17030	7675	6.0
17030	7675	6.0
17030	10485	1.0
17030	10485	1.0
2440	8918	1.0
2440	8918	1.0
2440	1166	1.0
2440	5681	1.0
2440	5681	1.0
2440	7736	1.0
2440	19293	1.0
2440	19293	1.0
2446	4784	1.0
17035	18384	4.0
17035	20215	1.0
17035	5832	3.0
17035	17580	1.0
17035	2598	1.0
2444	15536	1.0
2444	15724	1.0
2444	10461	1.0
2444	17803	1.0
2444	8687	2.0
2444	16195	1.0
2444	7132	1.0
2444	13207	1.0
2444	13207	1.0
2444	19011	3.0
2444	3551	1.0
2444	525	1.0
2444	20256	1.0
2444	16468	1.0
2444	4487	1.0
2444	5920	1.0
2444	2488	1.0
2444	18509	1.0
2444	2686	1.0
2444	15520	6.0
2444	9131	1.0
2444	20726	1.0
2444	2640	1.0
2444	9747	1.0
2444	9747	1.0
2444	9766	1.0
2444	19964	1.0
2444	10445	1.0
2444	11897	1.0
2444	9171	2.0
2444	13886	1.0
2444	5403	2.5
2444	5403	2.5
2444	5428	1.0
2444	15315	2.0
2444	3889	1.0
2444	4644	1.0
2444	20686	1.0
2444	17428	1.0
2444	1748	4.0
2444	9070	1.0
2444	9192	1.0
9256	19190	1.0
10702	5832	1.0
10701	5584	1.0
10701	351	1.0
9255	12691	2.0
9255	12691	2.0
10704	3603	2.0
10704	3392	5.0
10704	7036	10.0
10704	17767	1.0
10704	10167	5.0
10704	19525	3.0
10704	19525	3.0
10704	9816	5.0
10704	8075	1.0
10704	8075	1.0
10704	17369	1.0
10704	14242	3.5
10704	14242	3.5
10704	8561	1.0
10704	8561	1.0
10704	17830	1.0
10704	14603	1.0
9374	13900	4.0
9374	10852	2.0
9374	14134	2.0
9374	14768	4.0
9374	17205	4.0
9374	10783	1.0
9374	8454	2.0
9374	12828	2.0
9374	6253	1.0
9374	12850	1.0
2103	18287	1.0
2103	15421	1.0
2103	18908	1.0
7865	7675	1.0
7865	19265	1.0
10898	17897	1.0
14922	19907	1.0
18183	3783	1.0
18183	15675	2.0
18183	2738	1.0
18183	2738	1.0
18183	20591	2.0
18183	17891	2.0
18183	18912	3.0
18183	1752	1.0
7861	15123	2.0
7861	15123	2.0
7861	19079	1.0
7861	19079	1.0
7861	11121	4.0
7861	11121	4.0
7861	6812	1.0
7861	15036	1.0
7861	13652	6.0
7861	10773	2.0
7861	18752	3.0
7861	9570	1.0
7861	9570	1.0
7861	20345	9.5
7861	20345	9.5
7861	8561	1.0
7861	8561	1.0
7861	10212	3.0
7861	14458	1.0
7861	16742	2.0
7861	16742	2.0
12430	1601	1.0
101	2207	2.0
8556	1951	1.0
107	1166	1.0
107	20471	1.0
19011	6856	1.0
19011	20735	3.0
19011	15900	2.5
19011	15900	2.5
19011	668	1.0
19011	9530	1.0
19011	13653	1.0
19011	15431	2.0
19011	13207	1.0
19011	11897	11.0
19011	11897	11.0
19011	16806	2.0
19011	17840	2.0
19011	6202	1.0
19011	18260	2.0
19011	9721	2.0
19011	4110	1.0
19011	4110	1.0
19011	9646	1.0
19011	5403	1.0
19011	5428	1.0
19011	20686	1.0
19011	4487	2.5
19011	4487	2.5
19011	7998	2.0
19011	7998	2.0
19011	10946	1.0
19011	10946	1.0
12868	19103	2.0
12868	11113	1.0
12868	2979	1.0
12868	19612	2.0
12868	4253	2.0
16818	14506	1.0
3597	15185	1.0
3597	12716	1.0
3597	12716	1.0
3597	477	1.0
3597	13519	1.0
9435	13291	1.0
2042	16246	2.0
2042	12828	1.0
2042	6858	1.5
2042	6858	1.5
19012	20166	3.0
19012	8914	3.0
2040	16045	1.0
6062	351	1.0
16811	12419	1.0
16811	4019	1.0
16811	18384	6.0
16811	5148	3.0
16811	5148	3.0
16811	18954	7.5
16811	18954	7.5
16811	11946	1.0
16811	11946	1.0
16811	8561	1.0
16811	20471	4.0
19013	14516	1.0
19013	2210	1.0
19013	2210	1.0
19013	6851	2.0
19013	2949	1.0
19013	8757	3.0
19013	13594	1.0
19013	3755	5.5
19013	3755	5.5
19013	1256	2.0
19013	8454	1.0
19013	15421	1.0
19013	3270	1.0
19013	3270	1.0
19013	4863	2.0
19013	5832	1.0
19013	1290	3.5
19013	1290	3.5
19013	4233	1.0
19013	16113	3.0
3691	6253	2.0
3691	16029	2.0
3691	1752	2.0
16817	20936	1.0
16817	8749	1.0
16817	20188	1.0
16817	6380	1.0
16817	7036	1.0
16817	10461	3.0
6379	10167	1.0
6379	13291	1.0
6379	15661	1.0
6379	19620	1.0
6379	10921	1.0
11614	2795	2.0
15138	18287	2.0
15138	16353	2.0
15138	16353	2.0
9414	19924	1.0
9415	18952	1.0
9415	12695	1.0
9415	14111	18.0
9415	10131	1.0
9415	3396	1.0
9415	5375	1.0
9415	20934	1.0
9415	4822	2.0
9415	19869	5.0
9415	4677	1.0
9415	18037	2.0
9415	10079	1.0
9415	18406	1.0
9415	10929	1.0
9415	9171	1.0
11389	11121	1.0
11389	17096	1.0
11389	15900	2.0
10636	1190	1.0
2104	15724	3.0
2104	15724	3.0
2104	18666	1.0
2104	18090	4.0
2104	15621	1.0
2104	1894	1.0
2104	1894	1.0
2104	8468	4.5
2104	8468	4.5
2104	8786	1.0
2104	1588	1.0
2104	1588	1.0
2104	20471	3.0
2104	13692	1.0
2104	1079	1.0
2104	1079	1.0
2104	12565	1.0
2104	1752	1.0
2104	1752	1.0
2104	10175	1.0
2104	6617	1.0
2104	14331	3.0
2104	9621	1.0
2104	11897	29.0
2104	11897	29.0
2104	4461	1.0
2104	12419	2.0
2104	12419	2.0
2104	10842	1.0
2104	15315	1.0
2104	3242	1.0
2104	7160	2.0
2104	2417	1.0
2104	7998	6.0
2104	7998	6.0
12124	15666	1.0
6376	19885	1.0
11619	20471	2.0
16647	19612	1.0
16647	13129	1.0
10140	17022	5.0
10140	3821	2.5
10140	3821	2.5
10140	10191	3.0
10140	11825	1.0
10140	20703	4.0
10140	20703	4.0
10140	20199	7.5
10140	20199	7.5
10140	19827	2.0
10140	4436	1.0
10140	4436	1.0
10140	7037	2.0
