Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
GO_Biological_Process_2018	detection of mechanical stimulus (GO:0050982)	1/18	0.09618122119766088	0.7019347997045944	0.03236731835937839	0.22171613076174207	-2.5521769351896637	5.975976262618928	PKD1L1
GO_Biological_Process_2018	positive regulation of mitochondrial fission (GO:0090141)	1/15	0.08081296912402507	0.7019347997045944	0.027324423097198763	0.22078451917775482	-2.305510681073764	5.799783747456527	MIEF2
GO_Biological_Process_2018	mitotic spindle midzone assembly (GO:0051256)	1/11	0.059918418643707984	0.7019347997045944	0.020561303074900745	0.2177938211982838	-1.986939859349722	5.592781353011122	MAP10
GO_Biological_Process_2018	myotube differentiation (GO:0014902)	1/16	0.08596427997754146	0.7019347997045944	0.02900818500145682	0.22078451917775482	-2.2580676803753197	5.540899353778476	ADGRB3
GO_Biological_Process_2018	regulation of protein targeting to membrane (GO:0090313)	1/28	0.14559265997835238	0.7019347997045944	0.04899633015987688	0.22303825491597273	-2.5710563348475035	4.9542778673598935	MIEF2
GO_Biological_Process_2018	regulation of mitochondrial fission (GO:0090140)	1/20	0.1062849674890265	0.7019347997045944	0.03571529413144221	0.22268521464189744	-2.1454185189929813	4.809237560241859	MIEF2
GO_Biological_Process_2018	mitochondrial respiratory chain complex IV assembly (GO:0033617)	1/21	0.11129478148663684	0.7019347997045944	0.037385109027471865	0.22268521464189744	-2.1678579260308024	4.759690132330637	COX20
GO_Biological_Process_2018	regulation of protein homooligomerization (GO:0032462)	1/16	0.08596427997754146	0.7019347997045944	0.02900818500145682	0.22078451917775482	-1.859934256425209	4.56395023455805	MIEF2
GO_Biological_Process_2018	positive regulation of protein oligomerization (GO:0032461)	1/24	0.12615783349153253	0.7019347997045944	0.04237791489284898	0.22303825491597273	-2.119022989223564	4.3868469707371895	MIEF2
GO_Biological_Process_2018	inositol phosphate-mediated signaling (GO:0048016)	1/21	0.11129478148663684	0.7019347997045944	0.037385109027471865	0.22268521464189744	-1.887057267928293	4.1431718146521614	ADGRB2
GO_Biological_Process_2018	mitochondrial respiratory chain complex IV biogenesis (GO:0097034)	1/22	0.11627676178928437	0.7019347997045944	0.03905214783835663	0.22292267724395246	-1.8406647532996403	3.96070938002545	COX20
GO_Biological_Process_2018	positive regulation of protein targeting to membrane (GO:0090314)	1/23	0.12123106165567882	0.7019347997045944	0.04071641498828734	0.22303825491597273	-1.8135063010009624	3.8266015813583047	MIEF2
GO_Biological_Process_2018	aerobic respiration (GO:0009060)	1/29	0.15038404903493408	0.7019347997045944	0.050644059852926	0.22303825491597273	-2.0073599226007666	3.803069696606191	COX20
GO_Biological_Process_2018	C-terminal protein lipidation (GO:0006501)	2/76	0.06778719026024663	0.7019347997045944	0.007954266731045562	0.2177938211982838	-1.3882235425741178	3.736239904576133	LYPD5;SPRN
GO_Biological_Process_2018	respiratory chain complex IV assembly (GO:0008535)	1/26	0.13592939862150533	0.7019347997045944	0.0456926306016041	0.22303825491597273	-1.7561738144521006	3.5046549831615876	COX20
GO_Biological_Process_2018	plasma membrane organization (GO:0007009)	1/37	0.18776867333789968	0.7019347997045944	0.06372759168904683	0.22303825491597273	-1.9913029979120715	3.3305429462079736	TMEM256-PLSCR3
GO_Biological_Process_2018	regulation of microtubule-based process (GO:0032886)	1/27	0.14077449261077607	0.7019347997045944	0.04734585520257839	0.22303825491597273	-1.6914404687724394	3.316231437787509	MAP10
GO_Biological_Process_2018	cellular macromolecule catabolic process (GO:0044265)	1/49	0.240809748803766	0.7019347997045944	0.08302883942127447	0.22303825491597273	-2.3152267944045706	3.2962997063113195	RAB12
GO_Biological_Process_2018	7-methylguanosine mRNA capping (GO:0006370)	1/33	0.1692847598832421	0.7019347997045944	0.05720761342266684	0.22303825491597273	-1.8133715456203976	3.22086160061207	CMTR2
GO_Biological_Process_2018	C-terminal protein amino acid modification (GO:0018410)	2/83	0.07895390731375586	0.7019347997045944	0.009386591893757299	0.2177938211982838	-1.2554850318106063	3.1875397088071584	LYPD5;SPRN
GO_Biological_Process_2018	positive regulation of cell division (GO:0051781)	1/42	0.21030130379583414	0.7019347997045944	0.0718167090716525	0.22303825491597273	-2.042756055638082	3.1850938335858463	MAP10
GO_Biological_Process_2018	establishment of protein localization to organelle (GO:0072594)	1/63	0.298365464100175	0.7117898770843295	0.10506429519177433	0.25252295511005407	-2.606009026531043	3.1518015350673894	SPRN
GO_Biological_Process_2018	regulation of cell morphogenesis involved in differentiation (GO:0010769)	1/37	0.18776867333789968	0.7019347997045944	0.06372759168904683	0.22303825491597273	-1.6807806176609417	2.8111804361984456	ADGRB3
GO_Biological_Process_2018	7-methylguanosine RNA capping (GO:0009452)	1/33	0.1692847598832421	0.7019347997045944	0.05720761342266684	0.22303825491597273	-1.5807987987281744	2.807772164184549	CMTR2
GO_Biological_Process_2018	positive regulation of cytokinesis (GO:0032467)	1/35	0.17857824222042906	0.7019347997045944	0.06047303209830533	0.22303825491597273	-1.5935370887182223	2.745231666171957	MAP10
GO_Biological_Process_2018	regulation of dendrite development (GO:0050773)	1/38	0.19232559907632418	0.7019347997045944	0.06535081015024713	0.22303825491597273	-1.5932907686614957	2.6266442161457406	ADGRB3
GO_Biological_Process_2018	endosome to lysosome transport (GO:0008333)	1/49	0.240809748803766	0.7019347997045944	0.08302883942127447	0.22303825491597273	-1.8392688206197536	2.6186554543550398	RAB12
GO_Biological_Process_2018	determination of left/right symmetry (GO:0007368)	1/43	0.21473292289456758	0.7019347997045944	0.07342646156969397	0.22303825491597273	-1.6285820567361762	2.5053458871507406	PKD1L1
GO_Biological_Process_2018	Golgi organization (GO:0007030)	2/122	0.1493352679795351	0.7019347997045944	0.01924487670683914	0.2177938211982838	-1.2508187718432338	2.378508670040054	GOLGA8S;TANGO2
GO_Biological_Process_2018	detection of chemical stimulus involved in sensory perception of bitter taste (GO:0001580)	1/41	0.20584489960107327	0.7019347997045944	0.0702042719733004	0.22303825491597273	-1.5023649887987574	2.3746866402036155	TAS2R38
GO_Biological_Process_2018	negative regulation of protein catabolic process (GO:0042177)	1/40	0.20136357295044222	0.7019347997045944	0.06858914598634715	0.22303825491597273	-1.4811919825290265	2.3738222353216294	RIC1
GO_Biological_Process_2018	protein lipidation (GO:0006497)	2/128	0.16105817774436967	0.7019347997045944	0.021027375155356944	0.2177938211982838	-1.2412033296766447	2.2664244047643027	LYPD5;SPRN
GO_Biological_Process_2018	peptide cross-linking (GO:0018149)	1/48	0.2365239973731546	0.7019347997045944	0.08143510478662189	0.22303825491597273	-1.5645444761968568	2.255612544343271	SPRR2F
GO_Biological_Process_2018	regulation of dendrite morphogenesis (GO:0048814)	1/45	0.22352235150714492	0.7019347997045944	0.07663792989938362	0.22303825491597273	-1.487410483756049	2.2285036293252416	ADGRB3
GO_Biological_Process_2018	regulation of cytokinesis (GO:0032465)	1/78	0.35523888645433316	0.7117898770843295	0.12810935874833437	0.2655131319023948	-2.1434746076054605	2.218420760475816	MAP10
GO_Biological_Process_2018	detection of chemical stimulus involved in sensory perception of taste (GO:0050912)	1/45	0.22352235150714492	0.7019347997045944	0.07663792989938362	0.22303825491597273	-1.4710065794371516	2.203926580347172	TAS2R38
GO_Biological_Process_2018	sensory perception of bitter taste (GO:0050913)	1/42	0.21030130379583414	0.7019347997045944	0.0718167090716525	0.22303825491597273	-1.3811551417909522	2.153516428553495	TAS2R38
GO_Biological_Process_2018	mitotic spindle assembly (GO:0090307)	1/47	0.23221426942610318	0.7019347997045944	0.07983871115351307	0.22303825491597273	-1.4622370330339178	2.135004627524401	MAP10
GO_Biological_Process_2018	cytoplasmic microtubule organization (GO:0031122)	1/49	0.240809748803766	0.7019347997045944	0.08302883942127447	0.22303825491597273	-1.488808724659439	2.1196885651588033	MAP10
GO_Biological_Process_2018	epidermal cell differentiation (GO:0009913)	1/68	0.31785505909646605	0.7117898770843295	0.11281019539790116	0.25758327949187454	-1.7573103811312936	2.014158495838549	SPRR2F
GO_Biological_Process_2018	regulation of immune effector process (GO:0002697)	1/115	0.4767326664130394	0.7117898770843295	0.18254383246573447	0.27063878255848706	-2.7091677093424056	2.006949794547669	IGHV4-39
GO_Biological_Process_2018	spindle assembly (GO:0051225)	1/81	0.36605280264984547	0.7117898770843295	0.1326495008503983	0.2655131319023948	-1.903439298415168	1.9129140224221848	GOLGA8S
GO_Biological_Process_2018	protein import (GO:0017038)	1/57	0.2742483176046219	0.7117898770843295	0.09568350072029215	0.24673571788817708	-1.4608698094729835	1.8899584100458409	SPRN
GO_Biological_Process_2018	intracellular protein transport (GO:0006886)	3/348	0.3092857699624571	0.7117898770843295	0.02196980267339405	0.2177938211982838	-1.585782284233897	1.860899030438809	RIC1;RAB12;SPRN
GO_Biological_Process_2018	phagocytosis, engulfment (GO:0006911)	1/105	0.4463349475640066	0.7117898770843295	0.1681624899407304	0.27063878255848706	-2.2482517218188267	1.8136323011212043	IGHV4-39
GO_Biological_Process_2018	sensory perception of light stimulus (GO:0050953)	1/82	0.36961734332790364	0.7117898770843295	0.13415783156908911	0.2655131319023948	-1.807044971599748	1.7985283970680837	GPR179
GO_Biological_Process_2018	B cell receptor signaling pathway (GO:0050853)	1/105	0.4463349475640066	0.7117898770843295	0.1681624899407304	0.27063878255848706	-2.189211544494664	1.7660054399384175	IGHV4-39
GO_Biological_Process_2018	keratinocyte differentiation (GO:0030216)	1/60	0.2864078594520285	0.7117898770843295	0.10038563615611447	0.250051493697958	-1.4111250798016806	1.7643838773738978	SPRR2F
GO_Biological_Process_2018	positive regulation of lymphocyte activation (GO:0051251)	1/105	0.4463349475640066	0.7117898770843295	0.1681624899407304	0.27063878255848706	-2.083391464760887	1.6806419048636456	IGHV4-39
GO_Biological_Process_2018	regulation of humoral immune response (GO:0002920)	1/114	0.47376887856500816	0.7117898770843295	0.18111650991977307	0.27063878255848706	-2.136217507399134	1.5958306858045317	IGHV4-39
GO_Biological_Process_2018	cellular respiration (GO:0045333)	1/58	0.27832414313068565	0.7117898770843295	0.0972534946420552	0.24673571788817708	-1.2159498663821018	1.5551620169003546	COX20
GO_Biological_Process_2018	negative regulation of cellular catabolic process (GO:0031330)	1/57	0.2742483176046219	0.7117898770843295	0.09568350072029215	0.24673571788817708	-1.199906702292793	1.5523448760206402	RIC1
GO_Biological_Process_2018	positive regulation of canonical Wnt signaling pathway (GO:0090263)	1/114	0.47376887856500816	0.7117898770843295	0.18111650991977307	0.27063878255848706	-2.050379095054712	1.5317063295695004	TMEM198
GO_Biological_Process_2018	regulation of protein activation cascade (GO:2000257)	1/109	0.4586985381130602	0.7117898770843295	0.17394393535071434	0.27063878255848706	-1.939411178075067	1.5115034994766108	IGHV4-39
GO_Biological_Process_2018	nuclear import (GO:0051170)	1/72	0.33305962356097996	0.7117898770843295	0.11896053485833716	0.26202165994819543	-1.3729671201519718	1.509486396807318	SPRN
GO_Biological_Process_2018	epidermis development (GO:0008544)	1/82	0.36961734332790364	0.7117898770843295	0.13415783156908911	0.2655131319023948	-1.4983620199386838	1.4913002633035262	SPRR2F
GO_Biological_Process_2018	cellular protein catabolic process (GO:0044257)	1/63	0.298365464100175	0.7117898770843295	0.10506429519177433	0.25252295511005407	-1.226034731524681	1.4828107307092602	RAB12
GO_Biological_Process_2018	lysosomal transport (GO:0007041)	1/73	0.3368079837584657	0.7117898770843295	0.12049171223895115	0.26202165994819543	-1.3335149354368976	1.4511873499546146	RAB12
GO_Biological_Process_2018	mitochondrial respiratory chain complex assembly (GO:0033108)	1/98	0.4240215968534671	0.7117898770843295	0.15795136568875545	0.27063878255848706	-1.6905100050674362	1.4504083720331815	COX20
GO_Biological_Process_2018	Rab protein signal transduction (GO:0032482)	1/71	0.3292902678382411	0.7117898770843295	0.1174267985892418	0.26202165994819543	-1.2207574536135062	1.3560364771576825	RAB12
GO_Biological_Process_2018	protein localization to nucleus (GO:0034504)	1/97	0.4207620555672111	0.7117898770843295	0.15648284696878728	0.27063878255848706	-1.551410568409988	1.34303719217587	SPRN
GO_Biological_Process_2018	endosomal transport (GO:0016197)	2/230	0.3697869600218507	0.7117898770843295	0.06040351232431253	0.22303825491597273	-1.3455458037064854	1.3385869407260902	RIC1;RAB12
GO_Biological_Process_2018	retrograde transport, endosome to Golgi (GO:0042147)	1/83	0.3731620193727672	0.7117898770843295	0.13566364403771994	0.2655131319023948	-1.3405526294904977	1.3214398148015132	RIC1
GO_Biological_Process_2018	cell-matrix adhesion (GO:0007160)	1/91	0.40081734055389695	0.7117898770843295	0.14761996878119568	0.27063878255848706	-1.4344842937758948	1.311476498554881	LYPD5
GO_Biological_Process_2018	negative regulation of cellular protein metabolic process (GO:0032269)	1/90	0.39742768210889284	0.7117898770843295	0.14613415782214362	0.27063878255848706	-1.393249391012232	1.2856101381190796	RIC1
GO_Biological_Process_2018	visual perception (GO:0007601)	1/79	0.35886368544142183	0.7117898770843295	0.12962526847970768	0.2655131319023948	-1.2446636431393037	1.2755470699982419	GPR179
GO_Biological_Process_2018	protein catabolic process (GO:0030163)	1/82	0.36961734332790364	0.7117898770843295	0.13415783156908911	0.2655131319023948	-1.2696541565505002	1.2636702964785913	RAB12
GO_Biological_Process_2018	Fc-gamma receptor signaling pathway (GO:0038094)	1/135	0.532652930288654	0.7117898770843295	0.2105937599528784	0.2714030444648387	-1.907359850598608	1.2014177974245923	IGHV4-39
GO_Biological_Process_2018	skin development (GO:0043588)	1/95	0.4141880297291796	0.7117898770843295	0.15353843021048963	0.27063878255848706	-1.3132949878421978	1.1575844698959241	SPRR2F
GO_Biological_Process_2018	positive regulation of mitochondrion organization (GO:0010822)	1/129	0.5165295272468046	0.7117898770843295	0.20227729145883794	0.2714030444648387	-1.7491636968724376	1.1555374612502491	MIEF2
GO_Biological_Process_2018	plasma membrane invagination (GO:0099024)	1/104	0.44320057199802976	0.7117898770843295	0.16671107049764444	0.27063878255848706	-1.4090650186988112	1.146602497644616	IGHV4-39
GO_Biological_Process_2018	phagocytosis (GO:0006909)	1/136	0.5352878597080654	0.7117898770843295	0.21197172085939953	0.2714030444648387	-1.8195381578315568	1.1371215021376684	IGHV4-39
GO_Biological_Process_2018	regulation of protein processing (GO:0070613)	1/129	0.5165295272468046	0.7117898770843295	0.20227729145883794	0.2714030444648387	-1.7096128760836962	1.12940928632511	IGHV4-39
GO_Biological_Process_2018	regulation of immune response (GO:0050776)	2/252	0.41331161960957813	0.7117898770843295	0.07079300868506323	0.22303825491597273	-1.2283110157852972	1.0852784278503258	IGHV4-39;BTN2A3P
GO_Biological_Process_2018	positive regulation of protein localization to membrane (GO:1905477)	1/96	0.41748423376046123	0.7117898770843295	0.1550118697888327	0.27063878255848706	-1.2285545249681895	1.0731528188631403	MIEF2
GO_Biological_Process_2018	regulation of acute inflammatory response (GO:0002673)	1/122	0.49702103566889333	0.7117898770843295	0.1924684266290081	0.2714030444648387	-1.4906474967303542	1.0421458432629092	IGHV4-39
GO_Biological_Process_2018	protein import into nucleus (GO:0006606)	1/104	0.44320057199802976	0.7117898770843295	0.16671107049764444	0.27063878255848706	-1.277426796599605	1.0394841516197972	SPRN
GO_Biological_Process_2018	regulation of B cell activation (GO:0050864)	1/96	0.41748423376046123	0.7117898770843295	0.1550118697888327	0.27063878255848706	-1.184621145751214	1.034776638733812	IGHV4-39
GO_Biological_Process_2018	protein glycosylation (GO:0006486)	1/131	0.5219643264284142	0.7117898770843295	0.20505874926848885	0.2714030444648387	-1.588142015506145	1.032540113611258	POMK
GO_Biological_Process_2018	positive regulation of B cell activation (GO:0050871)	1/120	0.49130526650293244	0.7117898770843295	0.189644694347553	0.27063878255848706	-1.4353211035027682	1.0200678101134786	IGHV4-39
GO_Biological_Process_2018	positive regulation of developmental process (GO:0051094)	1/114	0.47376887856500816	0.7117898770843295	0.18111650991977307	0.27063878255848706	-1.347773920197728	1.0068351990978883	MIEF2
GO_Biological_Process_2018	regulation of complement activation (GO:0030449)	1/110	0.4617464373560106	0.7117898770843295	0.17538325801252602	0.27063878255848706	-1.2975670512118318	1.00268115276863	IGHV4-39
GO_Biological_Process_2018	protein transport (GO:0015031)	2/327	0.5490694944744879	0.7117898770843295	0.11000887982161346	0.25673735611415516	-1.6542643153968293	0.9917815179993454	RIC1;RAB12
GO_Biological_Process_2018	cytosolic transport (GO:0016482)	1/119	0.4884232891475538	0.7117898770843295	0.1882292760090664	0.27063878255848706	-1.3280714220146257	0.9516599282660604	RIC1
GO_Biological_Process_2018	positive regulation of cell cycle process (GO:0090068)	1/108	0.4556335348988598	0.7117898770843295	0.17250220107649186	0.27063878255848706	-1.2054294982801108	0.9475476793339536	MAP10
GO_Biological_Process_2018	regulation of cytokine production (GO:0001817)	1/109	0.4586985381130602	0.7117898770843295	0.17394393535071434	0.27063878255848706	-1.2096042765488293	0.9427196860853932	BTN2A3P
GO_Biological_Process_2018	positive regulation of intracellular protein transport (GO:0090316)	1/153	0.5778940780861426	0.7399204551196403	0.23504674696776567	0.29542572784021914	-1.6697056243607091	0.915607595421744	MIEF2
GO_Biological_Process_2018	protein O-linked glycosylation (GO:0006493)	1/116	0.4796799101547877	0.7117898770843295	0.18396876651794786	0.27063878255848706	-1.2298840275774716	0.903517391639739	POMK
GO_Biological_Process_2018	antigen receptor-mediated signaling pathway (GO:0050851)	2/258	0.424931702438117	0.7117898770843295	0.07372347395756573	0.22303825491597273	-1.0207694029202818	0.8736018352362799	IGHV4-39;BTN2A3P
GO_Biological_Process_2018	brain development (GO:0007420)	1/120	0.49130526650293244	0.7117898770843295	0.189644694347553	0.27063878255848706	-1.2043565210282845	0.8559236786828449	POMK
GO_Biological_Process_2018	regulation of macromolecule metabolic process (GO:0060255)	1/130	0.5192545382183681	0.7117898770843295	0.20366918618188534	0.2714030444648387	-1.2089201880747522	0.7922792356360823	DUX4L9
GO_Biological_Process_2018	positive regulation of hydrolase activity (GO:0051345)	1/173	0.6230853177990435	0.7760244412588084	0.2613637298681673	0.3168746105481321	-1.5957102516857418	0.7548855575262993	RIC1
GO_Biological_Process_2018	positive regulation of Wnt signaling pathway (GO:0030177)	1/141	0.5482432708951368	0.7117898770843295	0.2188269603878583	0.27758605160311645	-1.2415534301521556	0.7462185129822918	TMEM198
GO_Biological_Process_2018	Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096)	1/134	0.5300031949805512	0.7117898770843295	0.2092134860705024	0.2714030444648387	-1.1481886498464504	0.7289531048802949	IGHV4-39
GO_Biological_Process_2018	Fc receptor mediated stimulatory signaling pathway (GO:0002431)	1/136	0.5352878597080654	0.7117898770843295	0.21197172085939953	0.2714030444648387	-1.1148303603514136	0.6967139262977929	IGHV4-39
GO_Biological_Process_2018	phosphorylation (GO:0016310)	2/387	0.6409981105107813	0.7812067372866922	0.14467095483219314	0.27063878255848706	-1.5431685164600566	0.6862914358991585	POMK;CDK15
GO_Biological_Process_2018	complement activation, classical pathway (GO:0006958)	1/124	0.5026731486514925	0.7117898770843295	0.1952827117061205	0.2714030444648387	-0.988481028359884	0.6798922010635551	IGHV4-39
GO_Biological_Process_2018	cellular protein localization (GO:0034613)	2/328	0.5507279340944446	0.7117898770843295	0.11056572270609599	0.25673735611415516	-1.0950072670373814	0.6531875583215341	RIC1;RAB12
GO_Biological_Process_2018	humoral immune response mediated by circulating immunoglobulin (GO:0002455)	1/126	0.5082623080304325	0.7117898770843295	0.19808757988041495	0.2714030444648387	-0.9628377387280432	0.651607767147156	IGHV4-39
GO_Biological_Process_2018	vesicle-mediated transport (GO:0016192)	2/411	0.6734611565043936	0.7885827217188198	0.15914441190194611	0.27063878255848706	-1.5032942080549712	0.5942897209823406	RIC1;RAB12
GO_Biological_Process_2018	T cell receptor signaling pathway (GO:0050852)	1/164	0.6033755490423895	0.7653930575815495	0.249630480667614	0.30858116016349213	-1.1414192113195096	0.576662649077669	BTN2A3P
GO_Biological_Process_2018	mitochondrion organization (GO:0007005)	1/168	0.612258474289372	0.7695358805288439	0.25486718007347503	0.31175717562558997	-1.1298026812925532	0.5542820337802157	MIEF2
GO_Biological_Process_2018	central nervous system development (GO:0007417)	1/218	0.707982052209183	0.8150717743920846	0.3174366226159091	0.36240681081982956	-1.5919272447568105	0.5497506396264179	POMK
GO_Biological_Process_2018	receptor-mediated endocytosis (GO:0006898)	1/189	0.6557574802041579	0.7812067372866922	0.2817893051301547	0.32995841711821555	-1.298552825716545	0.547942873347811	IGHV4-39
GO_Biological_Process_2018	Fc receptor signaling pathway (GO:0038093)	1/184	0.6458610203229467	0.7812067372866922	0.27546528544643856	0.32816299222749606	-1.2451359067747128	0.5443372312614704	IGHV4-39
GO_Biological_Process_2018	Fc-epsilon receptor signaling pathway (GO:0038095)	1/183	0.643848152225244	0.7812067372866922	0.274194082707596	0.32816299222749606	-1.1325656873076668	0.4986600296831133	IGHV4-39
GO_Biological_Process_2018	regulation of GTPase activity (GO:0043087)	1/189	0.6557574802041579	0.7812067372866922	0.2817893051301547	0.32995841711821555	-1.1489263935769272	0.4848058676506242	RIC1
GO_Biological_Process_2018	positive regulation of GTPase activity (GO:0043547)	1/193	0.6634768906518584	0.7835890863733154	0.28681033383325655	0.3329916587725097	-1.1198580399086495	0.4594343651867465	RIC1
GO_Biological_Process_2018	regulation of canonical Wnt signaling pathway (GO:0060828)	1/214	0.701274948242567	0.8141921009256924	0.3126227377356875	0.3599102106704973	-1.2398379676888094	0.4399630069767128	TMEM198
GO_Biological_Process_2018	defense response to bacterium (GO:0042742)	1/242	0.7452026463093387	0.8437418392097471	0.3456473487384013	0.38814497358328615	-1.4892394583985715	0.4379839681984629	IGHV4-39
GO_Biological_Process_2018	Ras protein signal transduction (GO:0007265)	1/224	0.717763847238849	0.8194470589310194	0.32459681497299675	0.3675187078619879	-1.2322896603489508	0.4086453261055263	RAB12
GO_Biological_Process_2018	endocytosis (GO:0006897)	1/264	0.7751714626305874	0.8704794293474631	0.3705211953660287	0.412694339554032	-1.5525832807288955	0.39539798636176976	IGHV4-39
GO_Biological_Process_2018	protein polyubiquitination (GO:0000209)	1/284	0.7993701577936742	0.8831750936913979	0.39234405451202736	0.4300090837451817	-1.4085336963291768	0.3154145903743388	FBXW10
GO_Biological_Process_2018	mRNA processing (GO:0006397)	1/284	0.7993701577936742	0.8831750936913979	0.39234405451202736	0.4300090837451817	-1.35146662245079	0.3026354940856782	CMTR2
GO_Biological_Process_2018	negative regulation of cell proliferation (GO:0008285)	1/364	0.8729228307869399	0.9491303795064346	0.47259149604908257	0.5098034248718452	-1.6711650676375722	0.2271249067012969	TNS2
GO_Biological_Process_2018	post-translational protein modification (GO:0043687)	1/358	0.8684865366281297	0.9491303795064346	0.46694437305662617	0.5077093580060142	-1.0688386229379296	0.1507096610820847	FBXW10
GO_Biological_Process_2018	organelle assembly (GO:0070925)	1/377	0.882032408304274	0.9514837790368942	0.4846305696780849	0.5187061566085752	-1.095756227980106	0.13754642173373074	GOLGA8S
GO_Biological_Process_2018	cellular protein modification process (GO:0006464)	3/1002	0.9240547978006612	0.9869611630152957	0.25001831224925264	0.30858116016349213	-1.5621999218344491	0.12338864884221425	SPRR2F;FBXW10;CDK15
GO_Biological_Process_2018	protein phosphorylation (GO:0006468)	1/471	0.9312087213151085	0.9869611630152957	0.5641589653133051	0.5991455678133554	-1.0051594286993282	0.07163955833342919	CDK15
GO_Biological_Process_2018	cellular protein metabolic process (GO:0044267)	1/485	0.9365324904524712	0.9869611630152957	0.5749450303345418	0.6059036088910175	-1.0722808259539318	0.07031059489060798	RAB12
GO_Biological_Process_2018	negative regulation of cellular process (GO:0048523)	1/535	0.952421556535309	0.9884981306464946	0.6114133462214009	0.6345729426691813	-1.2561674671160965	0.061235062187903075	TNS2
GO_Biological_Process_2018	protein ubiquitination (GO:0016567)	1/507	0.9440849163851945	0.9873254469066541	0.5913785683181381	0.6184646096151519	-0.998603430622118	0.057458805651168364	FBXW10
GO_Biological_Process_2018	regulation of cell proliferation (GO:0042127)	1/741	0.9855985747761966	0.9998212539662438	0.7323955473328224	0.7544224810871932	-1.024926184647081	0.014867714781803897	TNS2
GO_Biological_Process_2018	positive regulation of transcription from RNA polymerase II promoter (GO:0045944)	1/849	0.992342678239307	0.9998212539662438	0.7804221844546178	0.7978943229125574	-1.6782447225448276	0.012900314037625706	DUX4L9
GO_Biological_Process_2018	regulation of gene expression (GO:0010468)	1/1038	0.9974866832311698	0.9998212539662438	0.8452610115101437	0.8577833968658498	-1.6535176599902892	0.0041610448674484785	DUX4L9
GO_Biological_Process_2018	positive regulation of transcription, DNA-templated (GO:0045893)	1/1121	0.9984645298061873	0.9998212539662438	0.8675124405745895	0.8738912085199908	-1.4970510623497764	0.002300443868671081	DUX4L9
GO_Biological_Process_2018	regulation of transcription from RNA polymerase II promoter (GO:0006357)	1/1479	0.9998212539662438	0.9998212539662438	0.9329405723805211	0.9329405723805211	-1.2129028347351007	0.00021682094956003943	DUX4L9
