Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
GO_Biological_Process_2018	sphingosine-1-phosphate signaling pathway (GO:0003376)	1/7	0.018061341830881737	0.15573367264311322	0.015389070808343149	0.12784655612842744	-2.596205660270974	10.421121322431274	SPNS3
GO_Biological_Process_2018	glucosamine-containing compound catabolic process (GO:1901072)	1/11	0.028238053690654463	0.16158441834096718	0.022997716633703712	0.131598045181749	-2.9191459679539538	10.412841179260854	CHID1
GO_Biological_Process_2018	marginal zone B cell differentiation (GO:0002315)	1/8	0.02061527621798845	0.15573367264311322	0.0172965713977996	0.12784655612842744	-2.643722214413318	10.262197098016436	DOCK11
GO_Biological_Process_2018	negative regulation of cytokine production involved in inflammatory response (GO:1900016)	1/10	0.025703615873135195	0.15573367264311322	0.021100887904691907	0.12784655612842744	-2.4799732752227164	9.079488689068915	CHID1
GO_Biological_Process_2018	peptidyl-amino acid modification (GO:0018193)	1/10	0.025703615873135195	0.15573367264311322	0.021100887904691907	0.12784655612842744	-2.4328888507579283	8.907106791396659	METAP1D
GO_Biological_Process_2018	regulation of mitochondrial translation (GO:0070129)	1/16	0.04081357010438336	0.2001808438453089	0.032428820294374765	0.15182584046911815	-2.7280890237136517	8.726449263174548	MPV17L2
GO_Biological_Process_2018	synaptic vesicle cycle (GO:0099504)	1/14	0.03580263356741275	0.18438356287217564	0.028666961367608972	0.14763485104318613	-2.485001974695465	8.27439513020005	SLC32A1
GO_Biological_Process_2018	regulation of nucleic acid-templated transcription (GO:1903506)	5/608	0.0205038710024489	0.15573367264311322	0.005884721805031867	0.12784655612842744	-2.1154811759705243	8.223174843521775	ZNF792;GLI4;ZNF260;ZNF514;ZFP28
GO_Biological_Process_2018	N-terminal protein amino acid modification (GO:0031365)	1/18	0.04579896303710151	0.20306044596973338	0.03617662836677371	0.15525803007407055	-2.636585885452269	8.129896308026018	METAP1D
GO_Biological_Process_2018	neurotransmitter transport (GO:0006836)	1/17	0.04330945152516809	0.2027669775951053	0.034304477523378424	0.15362439934382507	-2.328668910923374	7.310586823229674	SLC32A1
GO_Biological_Process_2018	negative regulation of intracellular protein transport (GO:0090317)	1/21	0.05322943729303688	0.20306044596973338	0.041772105646463276	0.1593528474661377	-2.2565679170817043	6.618837976584648	SIAH3
GO_Biological_Process_2018	negative regulation of smoothened signaling pathway (GO:0045879)	1/20	0.050758940041712906	0.20306044596973338	0.03991043613216568	0.1593528474661377	-2.169479681545468	6.466497617997222	KCTD6
GO_Biological_Process_2018	amino acid transmembrane transport (GO:0003333)	1/30	0.07518201092666917	0.2226808182717562	0.05837122718518278	0.1681124929646163	-2.3984600517733794	6.206838758615287	SLC32A1
GO_Biological_Process_2018	negative regulation of innate immune response (GO:0045824)	1/21	0.05322943729303688	0.20306044596973338	0.041772105646463276	0.1593528474661377	-2.1028288844737864	6.16789930117148	DCST1
GO_Biological_Process_2018	B cell homeostasis (GO:0001782)	1/10	0.025703615873135195	0.15573367264311322	0.021100887904691907	0.12784655612842744	-1.6546685907878762	6.057946230435453	DOCK11
GO_Biological_Process_2018	zinc II ion transmembrane transport (GO:0071577)	1/24	0.06060315380811476	0.2152456842150282	0.0473362520430436	0.16289515889835798	-2.092955580303494	5.86740913791062	SLC39A12
GO_Biological_Process_2018	peptidyl-methionine modification (GO:0018206)	1/13	0.033287546382435536	0.18045354091530827	0.026780746993535463	0.1451798389649556	-1.6413414281152316	5.5847822781616685	METAP1D
GO_Biological_Process_2018	positive regulation of filopodium assembly (GO:0051491)	1/26	0.06548764280278375	0.2226808182717562	0.051028360405090935	0.1681124929646163	-2.037663891430455	5.554455395925556	DOCK11
GO_Biological_Process_2018	regulation of filopodium assembly (GO:0051489)	1/37	0.0919103654491219	0.22539922955379907	0.07108961156401927	0.17028441839753447	-2.307699131474796	5.508342746716837	DOCK11
GO_Biological_Process_2018	bile acid biosynthetic process (GO:0006699)	1/27	0.06792053769168717	0.2226808182717562	0.052869236525223434	0.1681124929646163	-2.0134006286307393	5.414873516976539	OSBPL6
GO_Biological_Process_2018	regulation of cytokine production involved in inflammatory response (GO:1900015)	1/23	0.05815152841492309	0.21391455095489567	0.04548500734023139	0.16289515889835798	-1.8838035544137348	5.358861841845759	CHID1
GO_Biological_Process_2018	bile acid metabolic process (GO:0008206)	1/31	0.07759014990664244	0.2226808182717562	0.060198365483855654	0.1681124929646163	-2.095461468677651	5.3566591527267935	OSBPL6
GO_Biological_Process_2018	carboxylic acid transmembrane transport (GO:1905039)	1/36	0.08953889794104765	0.22539922955379907	0.06928289505248816	0.17028441839753447	-2.1332049928258248	5.147598856885429	SLC32A1
GO_Biological_Process_2018	regulation of cellular macromolecule biosynthetic process (GO:2000112)	5/632	0.02377055096075563	0.15573367264311322	0.006909110388055396	0.12784655612842744	-1.3650414552956631	5.104310187114557	ZNF792;GLI4;ZNF260;ZNF514;ZFP28
GO_Biological_Process_2018	aminoglycan catabolic process (GO:0006026)	1/33	0.08238799240317027	0.2233148215138561	0.06384239124519098	0.1686093922629403	-2.040945860303808	5.09484494074273	CHID1
GO_Biological_Process_2018	regulation of type I interferon-mediated signaling pathway (GO:0060338)	1/40	0.0989884779259479	0.23711193549703813	0.07648949232332702	0.17905494793869714	-2.126721544148088	4.918579122302238	DCST1
GO_Biological_Process_2018	zinc ion homeostasis (GO:0055069)	1/32	0.07999213860247553	0.2226808182717562	0.06202208478306232	0.1681124929646163	-1.8369925979899693	4.63992534960882	SLC39A12
GO_Biological_Process_2018	regulation of intracellular steroid hormone receptor signaling pathway (GO:0033143)	1/28	0.07034722031674746	0.2226808182717562	0.054706668892370754	0.1681124929646163	-1.6976925824401412	4.5062058081460705	KCTD6
GO_Biological_Process_2018	cellular zinc ion homeostasis (GO:0006882)	1/32	0.07999213860247553	0.2226808182717562	0.06202208478306232	0.1681124929646163	-1.7541891971049073	4.430778290866824	SLC39A12
GO_Biological_Process_2018	regulation of intracellular estrogen receptor signaling pathway (GO:0033146)	1/31	0.07759014990664244	0.2226808182717562	0.060198365483855654	0.1681124929646163	-1.570623411656874	4.015007863088037	KCTD6
GO_Biological_Process_2018	negative regulation of mitochondrion organization (GO:0010823)	1/34	0.08477772668901855	0.22390014997356178	0.06565929101583294	0.1690726743657697	-1.603397977530294	3.956741149606224	SIAH3
GO_Biological_Process_2018	modification-dependent protein catabolic process (GO:0019941)	2/142	0.052701648049553636	0.20306044596973338	0.03143249987008735	0.15182584046911815	-1.3308140732095604	3.9167302795009182	DCST1;KCTD6
GO_Biological_Process_2018	organic hydroxy compound biosynthetic process (GO:1901617)	1/50	0.12219361064042242	0.2677859977864577	0.09427135569438085	0.20229061742752563	-1.7693320473721346	3.7193987442349625	OSBPL6
GO_Biological_Process_2018	amino acid transport (GO:0006865)	1/49	0.11989972993105655	0.2677859977864577	0.09250813508604419	0.20229061742752563	-1.7371862268440792	3.6847447840127887	SLC32A1
GO_Biological_Process_2018	regulation of gene expression (GO:0010468)	5/1038	0.13140723788331624	0.2807808309372911	0.04744519191214311	0.16289515889835798	-1.7985535634843688	3.650081888416089	ZNF792;GLI4;ZNF260;ZNF514;ZFP28
GO_Biological_Process_2018	negative regulation of cytokine-mediated signaling pathway (GO:0001960)	1/41	0.10133580253904305	0.23721790139821444	0.07828271661308044	0.1791804402477174	-1.578105160124997	3.612780602724592	DCST1
GO_Biological_Process_2018	regulation of smoothened signaling pathway (GO:0008589)	1/37	0.0919103654491219	0.22539922955379907	0.07108961156401927	0.17028441839753447	-1.5122676744755787	3.6096944190763423	KCTD6
GO_Biological_Process_2018	chloride transport (GO:0006821)	1/74	0.17552088327823392	0.301310849627635	0.13561110823906816	0.2308122351680013	-2.038685500322175	3.5473071644138963	TTYH3
GO_Biological_Process_2018	monocarboxylic acid biosynthetic process (GO:0072330)	1/69	0.16467975519582553	0.301310849627635	0.12715158196883886	0.2308122351680013	-1.9651397923472844	3.544625948155964	OSBPL6
GO_Biological_Process_2018	ribosome assembly (GO:0042255)	1/57	0.1380874025781345	0.2834212230770985	0.10652172823595826	0.21599745578768664	-1.771309094577923	3.5069589779000108	MPV17L2
GO_Biological_Process_2018	positive regulation of plasma membrane bounded cell projection assembly (GO:0120034)	1/70	0.1668591065855309	0.301310849627635	0.12884984864296978	0.2308122351680013	-1.8870701030539376	3.3789980974852294	DOCK11
GO_Biological_Process_2018	inorganic anion transport (GO:0015698)	1/45	0.11066527130426262	0.25330050987420116	0.08542209560733383	0.19127121407729084	-1.4432963070250446	3.1770490788552848	TTYH3
GO_Biological_Process_2018	negative regulation of inflammatory response (GO:0050728)	1/79	0.18622398206175766	0.30312286880294953	0.1439915467091432	0.2308122351680013	-1.7786111369816977	2.989498714614211	CHID1
GO_Biological_Process_2018	RNA modification (GO:0009451)	1/55	0.1335753467565754	0.2807808309372911	0.10303802165013397	0.21599745578768664	-1.4492897828691316	2.9175501388050384	TYW5
GO_Biological_Process_2018	tRNA processing (GO:0008033)	1/63	0.15148574474659085	0.29869777111936235	0.11689474250523625	0.22624188318569813	-1.3508615691394108	2.549432074138478	TYW5
GO_Biological_Process_2018	tRNA modification (GO:0006400)	1/58	0.14033478035856337	0.2834212230770985	0.10825868523176539	0.21599745578768664	-1.2549553342667918	2.4643864392689108	TYW5
GO_Biological_Process_2018	regulated exocytosis (GO:0045055)	1/149	0.32250206492342803	0.4488880092853123	0.2534013193064661	0.3480044785142137	-2.1744756284147	2.4607360814194057	CHID1
GO_Biological_Process_2018	negative regulation of phosphatase activity (GO:0010923)	1/69	0.16467975519582553	0.301310849627635	0.12715158196883886	0.2308122351680013	-1.337586585729699	2.412675239769888	PPP1R26
GO_Biological_Process_2018	cellular divalent inorganic cation homeostasis (GO:0072503)	1/102	0.23372871767248682	0.35403026353332573	0.18154293858221265	0.27498415697011636	-1.6509832469620496	2.3998596099197624	SLC39A12
GO_Biological_Process_2018	negative regulation of dephosphorylation (GO:0035305)	1/64	0.15369885310025438	0.29869777111936235	0.11861224943716211	0.22624188318569813	-1.2791806600736002	2.3955984886007102	PPP1R26
GO_Biological_Process_2018	cellular transition metal ion homeostasis (GO:0046916)	1/94	0.21752223101369242	0.3394665120365201	0.16866542708117838	0.25929162670688594	-1.5329975142014345	2.3385175305371804	SLC39A12
GO_Biological_Process_2018	negative regulation of hydrolase activity (GO:0051346)	1/109	0.24763900528777824	0.36438310778058797	0.19265279090351764	0.2800121668852339	-1.6302824888988539	2.275520937147377	PPP1R26
GO_Biological_Process_2018	regulation of protein targeting to mitochondrion (GO:1903214)	1/89	0.20722296408379456	0.32836869693278214	0.16051800311516123	0.25050536849790317	-1.4348460226131452	2.2583901657133376	SIAH3
GO_Biological_Process_2018	neuropeptide signaling pathway (GO:0007218)	1/71	0.16903288112732773	0.301310849627635	0.13054492885221122	0.2308122351680013	-1.2583960320299985	2.2370028323847384	SORCS2
GO_Biological_Process_2018	positive regulation of translation (GO:0045727)	1/79	0.18622398206175766	0.30312286880294953	0.1439915467091432	0.2308122351680013	-1.321310131783254	2.220864841359317	MPV17L2
GO_Biological_Process_2018	regulation of phosphatase activity (GO:0010921)	1/73	0.1733637555303009	0.301310849627635	0.1339255529092446	0.2308122351680013	-1.2509456589514367	2.192111211502489	PPP1R26
GO_Biological_Process_2018	enzyme linked receptor protein signaling pathway (GO:0007167)	1/121	0.2709112218120715	0.3875535534256025	0.2113607796130523	0.2982213739745803	-1.6775899243459464	2.1908722267271	CNPY1
GO_Biological_Process_2018	steroid biosynthetic process (GO:0006694)	1/80	0.18834819032416258	0.30312286880294953	0.1456582066594183	0.2308122351680013	-1.3024914359759463	2.1744611988811537	OSBPL6
GO_Biological_Process_2018	response to ionizing radiation (GO:0010212)	1/78	0.1840943216193443	0.30312286880294953	0.14232175176287692	0.2308122351680013	-1.1571886754058989	1.958318536466524	INIP
GO_Biological_Process_2018	ion transport (GO:0006811)	2/290	0.174007332570152	0.301310849627635	0.10904725923261843	0.21599745578768664	-1.1118294371705355	1.9442092614370403	TTYH3;SLC32A1
GO_Biological_Process_2018	platelet degranulation (GO:0002576)	1/125	0.2785105890488101	0.3929669955072252	0.21750335570705326	0.3027411572679256	-1.3767583148971487	1.7599090506241881	CHID1
GO_Biological_Process_2018	negative regulation of cytokine production (GO:0001818)	1/111	0.2515676779881428	0.3649502934194183	0.19580023082890097	0.28010310799134436	-1.2709302428224147	1.7539386752159392	CHID1
GO_Biological_Process_2018	regulation of cytokine production (GO:0001817)	1/109	0.24763900528777824	0.36438310778058797	0.19265279090351764	0.2800121668852339	-1.2182140958546497	1.7003627898362967	BTNL2
GO_Biological_Process_2018	positive regulation of hydrolase activity (GO:0051345)	1/173	0.3638597207529779	0.49312567417837816	0.2877086211284821	0.38485698670433344	-1.6414601756305722	1.6594946821883332	DOCK11
GO_Biological_Process_2018	ubiquitin-dependent protein catabolic process (GO:0006511)	2/342	0.22314574806463208	0.3430449559799567	0.1425717126882419	0.2308122351680013	-1.0332757467386595	1.549841437785511	DCST1;KCTD6
GO_Biological_Process_2018	regulation of transcription, DNA-templated (GO:0006355)	5/1599	0.40309864773340465	0.5002308520065141	0.19301809561991853	0.2800121668852339	-1.6920023263048531	1.5373092599169376	ZNF792;GLI4;ZNF260;ZNF514;ZFP28
GO_Biological_Process_2018	positive regulation of cell migration (GO:0030335)	1/222	0.4407579210408742	0.5278844868280236	0.35309498001467504	0.422892824901297	-1.7916259126164882	1.467806524513931	ARHGEF39
GO_Biological_Process_2018	ion transmembrane transport (GO:0034220)	1/220	0.437805806986524	0.5278844868280236	0.3505433585234373	0.422892824901297	-1.6713064746749169	1.380465437770741	TTYH3
GO_Biological_Process_2018	protein oligomerization (GO:0051259)	1/218	0.4348384106147332	0.5278844868280236	0.3479820333680107	0.422892824901297	-1.6258785208847109	1.3540003937931198	TOR2A
GO_Biological_Process_2018	protein homooligomerization (GO:0051260)	1/191	0.39324296867634256	0.49794775506627	0.31243622907059637	0.3910675247205167	-1.4165456901663749	1.3221012137122068	TOR2A
GO_Biological_Process_2018	receptor-mediated endocytosis (GO:0006898)	1/189	0.3900450656290233	0.49794775506627	0.30973014382107755	0.3910675247205167	-1.324927489949829	1.2474099488677817	SCGB3A2
GO_Biological_Process_2018	T cell receptor signaling pathway (GO:0050852)	1/164	0.34864922553858063	0.4788116030729841	0.275025410946536	0.37273180694069985	-1.1631300154554247	1.225577240781783	BTNL2
GO_Biological_Process_2018	organonitrogen compound biosynthetic process (GO:1901566)	1/182	0.37872169083315854	0.49794775506627	0.3001777330382454	0.3910675247205167	-1.1944938614465717	1.1597981969237825	TYW5
GO_Biological_Process_2018	positive regulation of cell motility (GO:2000147)	1/180	0.37544874639872683	0.49794775506627	0.2974251424053546	0.3910675247205167	-1.1689712793922615	1.1451632053296064	ARHGEF39
GO_Biological_Process_2018	endocytosis (GO:0006897)	1/264	0.4993554482516897	0.5779057434822928	0.4044990987963713	0.4681281705171489	-1.592000922809095	1.1055445289719503	SCGB3A2
GO_Biological_Process_2018	regulation of GTPase activity (GO:0043087)	1/189	0.3900450656290233	0.49794775506627	0.30973014382107755	0.3910675247205167	-1.1740325615896838	1.1053434310410108	DOCK11
GO_Biological_Process_2018	positive regulation of GTPase activity (GO:0043547)	1/193	0.39642442636343855	0.49794775506627	0.3151320830272124	0.3910675247205167	-1.1428926496571874	1.0574841195795304	DOCK11
GO_Biological_Process_2018	DNA repair (GO:0006281)	1/289	0.5313295872846648	0.6013950273661591	0.4332021400357165	0.49032769696350337	-1.5940776028521946	1.008051251145677	INIP
GO_Biological_Process_2018	regulation of immune response (GO:0050776)	1/252	0.4832573317470337	0.5721322433326953	0.39022864352582776	0.4619948308409222	-1.2119487464252316	0.881336387078	BTNL2
GO_Biological_Process_2018	negative regulation of cell proliferation (GO:0008285)	1/364	0.6157067493982065	0.6606020332084922	0.5115304571032975	0.5488295529337464	-1.718505513167092	0.8334485112232956	ZBTB49
GO_Biological_Process_2018	negative regulation of signal transduction (GO:0009968)	1/284	0.5250992673737381	0.6009469393277225	0.4275704099314765	0.4893305802549119	-1.2318566141965968	0.793522554236685	KCTD6
GO_Biological_Process_2018	DNA metabolic process (GO:0006259)	1/315	0.5624572791370934	0.6254934325593405	0.4616365271827868	0.5136331697826422	-1.2783885728982782	0.7356360430991807	INIP
GO_Biological_Process_2018	antigen receptor-mediated signaling pathway (GO:0050851)	1/258	0.49136884943051307	0.5751249033107143	0.39740460464802446	0.46514402589484666	-1.0121535254007947	0.7191960239665937	BTNL2
GO_Biological_Process_2018	cellular response to DNA damage stimulus (GO:0006974)	1/330	0.57948350449182	0.6349659676878455	0.477409956510413	0.5231194204316226	-1.2686421692826262	0.6921941067393798	INIP
GO_Biological_Process_2018	regulation of cell migration (GO:0030334)	1/317	0.5647659148351327	0.6254934325593405	0.46376587174549255	0.5136331697826422	-1.187063013328881	0.6782212634701181	ARHGEF39
GO_Biological_Process_2018	transmembrane transport (GO:0055085)	1/379	0.6306975037517671	0.6697097204786802	0.5258911358209513	0.5584204844284328	-1.2825886672468705	0.5911822133301713	TTYH3
GO_Biological_Process_2018	post-translational protein modification (GO:0043687)	1/358	0.609544754365402	0.6606020332084922	0.5056695184199089	0.5482522147079014	-1.091335278932077	0.5402577865468667	KCTD6
GO_Biological_Process_2018	cellular protein modification process (GO:0006464)	2/1002	0.7419174935628664	0.7797704269079107	0.588318597136614	0.6183348520925642	-1.6062270502492937	0.4794864604834218	METAP1D;KCTD6
GO_Biological_Process_2018	negative regulation of cellular process (GO:0048523)	1/535	0.7562881410966213	0.7868452377065858	0.653043486333694	0.6794290817411155	-1.28925577338225	0.36013147202514345	ZBTB49
GO_Biological_Process_2018	positive regulation of transcription from RNA polymerase II promoter (GO:0045944)	1/849	0.8954997745431269	0.9132324433459609	0.8169128110828285	0.8330893023913997	-1.7328777791823071	0.1912634550104532	ZBTB49
GO_Biological_Process_2018	regulation of cell proliferation (GO:0042127)	1/741	0.8599495351283508	0.8857480211822011	0.771513338639538	0.7946587387987242	-1.0516769234345729	0.1586786669597821	ZBTB49
GO_Biological_Process_2018	positive regulation of transcription, DNA-templated (GO:0045893)	1/1121	0.9503825116556311	0.9596999872600985	0.8960217844379785	0.9048063117363904	-1.5522074962564134	0.07899297504658513	ZBTB49
GO_Biological_Process_2018	regulation of transcription from RNA polymerase II promoter (GO:0006357)	1/1479	0.9816900468244034	0.9816900468244034	0.9514958341759242	0.9514958341759242	-1.254190663632482	0.0231770108297576	ZBTB49
